artist,song,link,text
May we all have our hopes, our will to try  
If we don't we might as well lay down and die  
You and I  
  
Sometimes I see  
How the brave new world arrives  
And I see how it thrives  
In the ashes of our lives  
Oh yes, man is a fool  
And he thinks he'll be okay  
Dragging on, feet of clay  
Never knowing he's astray  
Keeps on going anyway  
  
Happy New Year  
Happy New Year  
May we all have a vision now and then  
Of a world where every neighbor is a friend  
Happy New Year  
Happy New Year  
May we all have our hopes, our will to try  
If we don't we might as well lay down and die  
You and I  
  
Seems to me now  
That the dreams we had before  
Are all dead, nothing more  
Than confetti on the floor  
It's the end of a decade  
In another ten years time  
Who can say what we'll find  
What lies waiting down the line  
In the end of eighty-nine  
  
Happy New Year  
Happy New Year  
May we all have a vision now and then  
Of a world where every neighbor is a friend  
Happy New Year  
Happy New Year  
May we all have our hopes, our will to try  
If we don't we might as well lay down and die  
You and I

"

ABBA,He Is Your Brother,/a/abba/he+is+your+brother_20002698.html,"Benny I was a fighter, always looking for trouble  
And my life was so empty, there was nothing to live for  
But then it happened one night  
As I got into a fight  
I could hear someone saying  
As though he was praying  
  
Treat him well, he is your brother  
You might need his help one day  
We depend one one another  
Love him, that's the only way  
  
On the road  
That we're going  
We all need  
Words of comfort and compassion  
Treat him well, he is your brother  
Love him, that's the only way  
  
I was a woman, never thinking of others  
And my life was so lonely, didn't care for anybody  
But then I happened to meet  
A begging man in the street  
As I turned down his praying  
I heard someone saying  
  
Treat him well, he is your brother  
You might need his help one day  
We depend one one another  
Love him, that's the only way  
  
On the road  
That we're going  
We all need  
Words of comfort and compassion  
Treat him well, he is your brother  
Love him, that's the only way  
  
Treat him well, he is your brother  
You might need his help one day  
We depend one one another  
Love him, that's the only way  
  
Treat him well, he is your brother  
You might need his help one day  
We depend one one another  
Love him, that's the only way

"

ABBA,Head Over Heels,/a/abba/head+over+heels_20002768.html,"I have a very good friend  
The kind of girl who likes to follow a trend  
She has a personal style  
Some people love it others tend to go wild  
You hear her voice everywhere  
Taking the chair  
She's a leading lady  
And with no trace of hesitation she keeps going  
  
Head over heels  
Breaking her way  
Pushing through unknown jungles every day  
She's a girl with a taste for the world  
(The world is like a playing ground where she goes rushing)  
Head over heels  
Setting the pace  
Running the gauntlet in a whirl of lace  
She's extreme if you know what I mean  
  
Her man is one I admire  
He's so courageous but he's constantly tired  
Each time when he speaks his mind  
She pats his head and says that's all very fine  
Exert that will of your own  
When you're alone  
Now we better hurry  
And with no trace of hesitation she keeps going  
  
Head over heels  
Breaking her way  
Pushing through unknown jungles every day  
She's a girl with a taste for the world  
(The world is like a playing ground where she goes rushing)  
Head over heels  
Setting the pace  
Running the gauntlet in a whirl of lace  
She's extreme if you know what I mean  
  
You hear her voice everywhere  
Taking the chair  
She's a leading lady  
And with no trace of hesitation she keeps going  
  
Head over heels  
Breaking her way  
Pushing through unknown jungles every day  
She's a girl with a taste for the world  
(The world is like a playing ground where she goes rushing)  
Head over heels  
Setting the pace  
Running the gauntlet in a whirl of lace  
She's extreme if you know what I mean  
(She's just one of those who always has to do whatever she please)  
And she goes  
Head over heels

"

ABBA,Here We'll Stay,/a/abba/here+well+stay_20598412.html,"Love, love is a dream  
We were like two young strands of driftwood  
Caught up in a stream  
We were destined for each other  
From our very first hello  
We came bustin' through that river dam  
And made that river flow  
We will sail upon the ocean  
Til the shoreline meets the sky  
Carried on the first trade wind  
That favours you and I  
We have both of us between us  
Known misfortune in our days  
Darling this time, we're on our way  
  
'Cause we're here  
And here we'll stay  
We will never throw this love of ours away  
We are here  
And here we'll stay  
We will never throw this love of ours away  
  
Life, oh life is a chance  
We were the only two who spun the wheel  
And never scored romance  
If we'd stayed to play for fortune  
We'd have broke the banks of gold  
We'd have taken old Las Vegas  
For every cent that she could hold  
Love like ours was made in heaven  
It was blessed by Lord above  
We will spend our lives together  
Forever hand in glove  
We have both of us between us  
Known misfortune in our days  
Darling this time, we're on our way  
  
'Cause we're here  
And here we'll stay  
We won't ever throw this love of ours away  
We are here  
And here we'll stay  
We won't ever throw this love of ours away  
  
'Cause we're here  
And here we'll stay  
We will never throw this love of ours away  
We are here  
Here we'll stay  
We will never throw this love of ours away  
  
'Cause we're here  
And here we'll stay  
We will never throw this love of ours away  
So we are here  
And here we'll stay  
We will never throw this love of ours away...

"

ABBA,Hey Hey Helen,/a/abba/hey+hey+helen_20002518.html,"So at last you're free  
It's the way you wanted it to be  
And the price you paid  
To become a woman of today  
Is it worth the pain to see the children cry  
Does it hurt when they ask for Daddy  
  
Hey hey Helen  
Now you live on your own  
Hey hey Helen  
Can you make it alone  
(Yes you can)  
  
So you're free at last  
And beginning to forget the past  
Does it make you sad  
When you think about the life you ha-ha-had  
But you're right, you had to take a second chance  
So you fight to find your freedom  
  
Hey hey Helen  
Now you live on your own  
Hey hey Helen  
Can you make it alone  
Hey hey Helen (hey hey Helen)  
What's the matter with you  
Hey hey Helen (hey hey Helen)  
Don't you know what to do  
(Yes you do)  
(Yes you do yes you do)  
(Yes you do yes you do)  
  
Hey hey Helen  
Now you live on your own  
Hey hey Helen  
Can you make it alone  
Hey hey Helen (hey hey Helen)  
What's the matter with you  
Hey hey Helen (hey hey Helen)  
Don't you know what to do  
Hey hey Helen (hey hey Helen)  
Now you live on your own  
Hey hey Helen (hey hey Helen)

"

ABBA,Hole In Your Soul,/a/abba/hole+in+your+soul_20002873.html,"You feel bad, let me tell you, we all get the blues  
Sometimes life is a burden, weighed down in your shoes  
When it's bad, worse, worst  
(And when you're feeling so bad)  
And you think you're cursed  
(And you've got it sad)  
Well, if there's one thing for the better that can turn you loose  
  
It's gotta be rock'n roll  
To fill the hole in your soul  
There's gotta be rock'n roll  
To fill the hole in your soul  
  
My friend Sam is a chauffeur, Annie goes to school  
Jerry works at the office, Sue lies by the pool  
But on all weekends  
(Together again)  
When I meet my friends  
(I'm gonna see them now)  
And we're lookin' round for the action we sure play it cool  
  
It's gotta be rock'n roll  
To fill the hole in your soul  
There's gotta be rock'n roll  
To fill the hole in your soul  
  
You paint your world and use all colors  
And then you find it all comes out too bright  
You know it's only a lie  
The songs you sing are too romantic  
And when you want the truth  
They only spit in your eye  
Oh yeah, they're only telling you lies  
Oh yeah, there's gotta be rock'n roll  
To fill the hole in your soul  
  
You feel bad, let me tell you, we all get the blues  
Sometimes life is a burden, weighed down in your shoes  
When it's bad, worse, worst  
(You know you're feeling so bad)  
And you think you're cursed  
(And you've got it sad)  
Well, if there's one thing for the better that can turn you loose  
  
It's gotta be rock'n roll  
To fill the hole in your soul  
There's gotta be rock'n roll  
To fill the hole in your soul  
  
There's gotta be rock'n roll  
To fill the hole in your soul  
There's gotta be rock'n roll  
To fill the hole in your soul  
There's gotta be rock'n roll  
To fill the hole in your soul  
  
There's gotta be rock'n roll  
To fill the hole in your soul  
There's gotta be rock'n roll  
To fill the hole in your soul

"

ABBA,"Honey, Honey",/a/abba/honey+honey_20003047.html,"Honey honey, how you thrills me, ah-hah, honey honey  
Honey honey, nearly kill me, ah-hah, honey honey  
I'd heard about you before  
I wanted to know some more  
And now I know what they mean, you're a love machine  
Oh, you make me dizzy  
  
Honey honey, let me feel it, ah-hah, honey honey  
